taxa,A4F_92332_V1,A4F_94336_V1,A4F_35752_V1,A4F_84740_V1,A4F_67757_V1,A4F_56718_V1,A4F_76292_V1,A4F_69129_V1,A4F_73455_V1,A4F_74720_V1,A4F_94120_V1,A4F_32988_V1,A4F_51606_V1,A4F_94601_V1,A4F_98040_V1,A4F_20573_V1,A4F_52749_V1,A4F_60429_V1,A4F_91362_V1,A4F_99000_V1,A4F_95200_V1,A4F_17419_V1,A4F_56279_V1,A4F_45118_V1,A4F_91516_V1,A4F_50227_V1,A4F_85240_V1,A4F_76383_V1,A4F_82994_V1,A4F_71665_V1,A4F_10355_V1,A4F_84962_V1,A4F_10660_V1,A4F_28689_V1,A4F_91594_V1,A4F_65060_V1,A4F_44160_V1,A4F_49219_V1,A4F_13368_V1,A4F_97618_V1,A4F_48857_V1,A4F_96181_V1,A4F_89897_V1,A4F_97386_V1,A4F_65695_V1,A4F_41207_V1,A4F_45863_V1,A4F_77391_V1,A4F_70954_V1,A4F_25413_V1,A4F_33497_V1,A4F_70804_V1,A4F_98453_V1,A4F_78358_V1,A4F_34415_V1,A4F_84534_V1,A4F_72388_V1,A4F_31649_V1,A4F_22643_V1,A4F_29474_V1,A4F_53145_V1,A4F_74742_V1,A4F_10709_V1,A4F_43794_V1,A4F_56296_V1,A4F_62344_V1,A4F_24211_V1,A4F_42312_V1,A4F_68106_V1,A4F_79824_V1,A4F_60728_V1,A4F_31033_V1,A4F_18098_V1,A4F_17705_V1,A4F_37469_V1,A4F_70068_V1,A4F_10021_V1,A4F_28771_V1,A4F_93308_V1,A4F_76068_V1,A4F_39976_V1,A4F_56355_V1,A4F_76957_V1,A4F_65724_V1,A4F_92332_V3,A4F_94336_V3,A4F_35752_V3,A4F_84740_V3,A4F_67757_V3,A4F_56718_V3,A4F_76292_V3,A4F_69129_V3,A4F_73455_V3,A4F_74720_V3,A4F_94120_V3,A4F_32988_V3,A4F_51606_V3,A4F_94601_V3,A4F_98040_V3,A4F_20573_V3,A4F_52749_V3,A4F_60429_V3,A4F_91362_V3,A4F_99000_V3,A4F_95200_V3,A4F_17419_V3,A4F_56279_V3,A4F_45118_V3,A4F_91516_V3,A4F_50227_V3,A4F_85240_V3,A4F_76383_V3,A4F_82994_V3,A4F_71665_V3,A4F_10355_V3,A4F_84962_V3,A4F_10660_V3,A4F_28689_V3,A4F_91594_V3,A4F_65060_V3,A4F_44160_V3,A4F_49219_V3,A4F_13368_V3,A4F_97618_V3,A4F_48857_V3,A4F_96181_V3,A4F_89897_V3,A4F_97386_V3,A4F_65695_V3,A4F_41207_V3,A4F_45863_V3,A4F_77391_V3,A4F_70954_V3,A4F_25413_V3,A4F_33497_V3,A4F_70804_V3,A4F_98453_V3,A4F_78358_V3,A4F_34415_V3,A4F_84534_V3,A4F_72388_V3,A4F_31649_V3,A4F_22643_V3,A4F_29474_V3,A4F_53145_V3,A4F_74742_V3,A4F_10709_V3,A4F_43794_V3,A4F_56296_V3,A4F_62344_V3,A4F_24211_V3,A4F_42312_V3,A4F_68106_V3,A4F_79824_V3,A4F_60728_V3,A4F_31033_V3,A4F_18098_V3,A4F_17705_V3,A4F_37469_V3,A4F_70068_V3,A4F_10021_V3,A4F_28771_V3,A4F_93308_V3,A4F_76068_V3,A4F_39976_V3,A4F_56355_V3,A4F_76957_V3,A4F_65724_V3
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB34228|s__GGB34228_SGB53814|t__SGB53814,0,0,0,0,0.0027153067909583,0,0,0.0420763092808823,0,0,0,0,0,0,0,0.0039827231657344,0.0017844670204034,0,0,0,0,0,0.0130312378778905,0.0604899811214154,0,0,0,0,0,0,0,0,0.01184532221745,0,0,0.0537886060006271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059546735321154,0,0,0,0.0095386607029272,0,0,0,0,0,0,0.0190474640819254,0,0,0,0,0,0.1268477703539958,0,0,0,0,0,0,0.0329265295975811,0,0,0.0246717346982393,0,0,0,0.0021814819248736,0,0,0,0,0,0,0,0.0210028006858281,0,0,0.0214916409733342,0,0,0,0,0,0,0,0.0010979484377329,0,0,0,0,0,0,0.0234052140317669,0.0443354501209612,0,0,0,0,0,0,0,0,0.0087944515364014,0,0,0.0120439343629387,0,0,0,0,0,0,0,0,0,0,0,0,0.0052613446331769,0.0039250508004642,0,0,0,0,0,0,0,0,0,0,0.0245405804816618,0,0,0,0,0,0.2312702617832349,0,0,0,0,0,0,0.057604455394692,0,0.016160448907225,0.0424870498212498,0,0,0,0.0017230715036033,0,0,0
k__Bacteria|p__Bacteroidota|c__CFGB667|o__OFGB667|f__FGB667|g__GGB1661|s__GGB1661_SGB2275|t__SGB2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_faecihominis|t__SGB4780,0,0,0,1.512672301477e-4,0,0,0,3.992704494652e-4,0,0,0,0,0,0,0.0062714935503089,0.0018987401138966,0.1027510530283825,0,0,0,0.052053927973743,0.0087731991380303,0,0,0.0106515093030638,0.00222,0,0,0.0016542269193759,0,0,0,0.0625823297754885,0.0090124685449667,0,0.0172787883848168,0,0,0,0.0549639192240902,0.0244785998272578,0,0,0,0,0,0,0.0130565385837082,0,0,0.0073423003820966,0.0195357292382595,0.0169512208309517,0,0.0464013222991768,0,0,0,1.578342348008e-4,0,0,0,0,0.0116893148027862,4.562885738317e-4,0.001936565605164,0.0054887360824363,0,0.0088818251335599,0.0084459669857686,0,0,0,0,0,0,0.0184061924274732,8.14335218094e-4,0.005504902324568,0,0,0.0762911853325046,0,0.018950275392714,0,0,0,0,0,0,0,0.0292619067442122,0,0,0,0,0,0,0,0,0.0597582761513192,0,0,0.0116077663395115,0.030213100021726,0.0084372377184219,0,0,0,0,0,0,0,0,0,0,0.008719525431725,0.0048322312913611,0.0043250981329233,0,0,0,0,0.0138594727064794,0,0,0,0,0,0,1.516342012708e-4,0,0,0,0,0,0.0097134723401586,0,0,0,0,0,0.0027422446127302,0,0,0,0,0.0163609738515011,0.0069479136352782,0,0.0049771218461241,0.0013100399145859,0.0052075118447919,0,0,0,0,0,0.0043155478837014,0,0.0066391261178602,0.0038417175394528,0,0,0,0.0030106719776207,0,9.750290224214e-4
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__GGB1455|s__GGB1455_SGB2018|t__SGB2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108495891245677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_alvei|t__SGB10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428029073773905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001082791735368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB2930|o__OFGB2930|f__FGB2930|g__GGB9253|s__GGB9253_SGB14199|t__SGB14199,0,0,0,0,0.0036328932237649,0,0,0.0213567214884187,0,0,0,0,0,0,0,0,0,0,0,0.4152750822015585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004642786826195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.493445704198e-4,0.0355897747794084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591805306314179,0,0,0.1021996268835753,0,0.0021980539328261,0,0.015226701463388,0,0,0.0071486676650135,0,0,0,0,0,0,0,0,0,0,0,0.0745420120326276,0,0,0.0244534834554101,0,0,0,0,0,0,0,0,0,0,0,0.2126474344653519,0,0,0,0,0,0,0,0,0,0,0,0,0.0042145933880518,0.0137061266223719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272670622018936,0.0368745692634409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360383569722578,0.0135846149211858,0,0,0.0923097749771729,0,0,0,0.0075632759114252,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB45631|o__OFGB45631|f__FGB45631|g__GGB3327|s__GGB3327_SGB4405|t__SGB4405,0,0,0,0,0.0033332731640729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248672389295192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9627|s__GGB9627_SGB15081|t__SGB15081,0,0,0,0.0901107788062727,0,0.0070898570489461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067910539737863,0.0084191259969732,0,0,0,0,0,0.0199472922794525,1.771793179089e-4,0,0.0185932347970597,0.2010141689056762,0,0.0215037872310199,0,0,0,0,0.0297052133080394,0,0,0,0,0,0.0990518797130308,0,0,0,0.0224647447470572,0.0088418098530952,0,0.0202650503929951,0,0,0,0,0,0,7.776387205114e-4,0.01747,0,0,0.0034534782254713,0.0851069621216831,0.0103344024258414,0,0,0.0316595273624754,0,0.0071278456751729,0,0,0.1580517181211554,0,0,0.0156155489623534,0.1315822245604952,0,0.0063162572887553,0,0,0.0268837706387081,0,0,0,0,0,0.0126467984713479,0,0,3.525775583929e-4,0,0,0,0,0,0,0,0,0,0,0,5.290773275693e-4,0.001027985285233,0,0,0,0,0.0013419010349939,0,0,0.0200102186040615,0.0056751210249168,0,0.0710018499440465,0.2951835993441617,0,0,0,0,0,0,0.0061152870118421,0,0,0,0,0,0.203754245896596,0,0,0,0,0.0194815882805846,0,0.1096804182277235,0,0,0,0,0,0,0,0.0550220219576924,0,0,0.008319449833411,0.0313365062279118,0.0375235950947986,0,0,0.0338109804902158,0,0.0036010088751619,0,0.0011981427186416,0.704807433915415,0,0,0.0096559550869376,0.0561330806081214,0,0.0215337866519839,0,0,0.0072404932961295
k__Bacteria|p__Pseudomonadota|c__CFGB2403|o__OFGB2403|f__FGB2403|g__GGB6601|s__GGB6601_SGB9333|t__SGB9333,0,0,0,0,0,0,7.738378459987452,0,0,0,0,0,0,0.348290572667935,0,0.1097286542894333,10.968569014378373,0,0,0,2.244824460178203,0,0,0,0,0,0,0,2.8151182561143,0,0,0,0,0,0,0,0,0,1.304882027285918,0,0,0,0,0,0,0.2933357283191053,0,0,0,0,0,6.850421684214488,0,0.7039734157192257,1.2931575041899996,0,0,1.2007236978850326,0,0,0,0,1.4516451904874812,0,1.7056782636611572,0.5971478803368531,0,10.550803487833075,0,0.2881136912437395,0,0,0,0,0.1053064395824705,0,0,0,0,0,0.0920512351981184,0,0,0,0,0,0,0,0,0.0084832812420451,0.5559477959415696,0,0,0,0,0,0.028213472975125,0.3490929812191092,0,0.5705765889832118,5.545442992920224,0,0,0,0.9907761933699096,0,0,0,0,0,0,0,1.4570439484218272,0,0,0,0,0,0,0,0,0,0.8672771285638621,0,0,0,0,0,0,0.654636030102345,0,0,0,0,0,0.7409481531967305,1.852145149606528,0.2911425712800361,0.759030623832288,0,0,0.1494085512341749,0,2.578892537821325,0,0,0.213540210400257,0,0.2552320585551688,1.6802929765320511,0,10.881311463782277,0,0.1861687669060679,0,0,0,0,0.2604138905912633,0,0,0,0,0,0.4346102332110082,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB81330|s__GGB81330_SGB15022|t__SGB15022,0,0.0014657186351046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352647151165367,0,0,0,0.0027546701297123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027621604352106,0,0,0,0,0,0,0.0158244795053478,0.00756,0,0,0,0,0,0,0,0.0118380592031766,0,0.103643217951944,0,0,0,0,0.0272839266538555,0,0,0,0,0,0,0,0,0.016823636157635,0,0,0.0164087409142164,0,0,0,0,0,0,5.331977293575e-4,0,0,0,0,0,0,0,0,0,0,0.0022209327183428,0,0,0,0.0240576789870853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448381395926732,0,0,0,0,0,0,0.0202317111180211,0.0198075444092337,0,0,0,0,0,0,0,0.0091503457382416,0,0.0838285619365113,0,0,0,0,0.0200264916778945,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB2890|o__OFGB2890|f__FGB2890|g__GGB9198|s__GGB9198_SGB14137|t__SGB14137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033616474677297,0,0,0,0,0.0146538484612447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288121768320066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355017463876763,0,0,0,0,0,0,0,0,0,0,0,0.035405064927795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.671631048819e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002994448966053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354224486465831,0,0,0,0,0,0,0,0,0,0,0,0.0739248980086085,0,0,0,0,0.0027967226289328,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Neopoerus|s__Neopoerus_faecalis|t__SGB15049,0.1796183460192074,0.0398401182220262,0,0.1896624123882396,0,0.0425466447879084,0,0.0479804148634006,0.083248155166657,0,0,0.0551434352743878,0,0.0234323352920321,0,0.0601391198025905,0.1086091518327372,0,0.5571874456090229,0.1626678747385965,0.0456714743709955,0.0185974449054682,0.1232774970693579,0.2631606509545355,0.1067338915410652,0.95498,0.1200781296044341,0.1634182563484335,0,0,0.0044463571684777,0.0111099299113985,0.0181099383555471,0,0,0.0556048698724431,0.1878104508588318,0.0330817752130586,0.0075879137298651,0.0227878506976697,0.0632551836549992,0,0.0245525629055549,0.00891,0.01112,0.0765266410739812,0,0,0.0204301802073967,0.0466049990377334,0,0.0506914326277179,0.373119903637474,0.0892177820573025,0,0.0091163180221008,0,0.0099048914830603,0.3204922784028667,0,0.0594472009836778,0.08538,0,0,0.251531313033422,0.0074497547681908,0.0625317391305952,0,0,0.0126432528103392,0.0661216492324228,0.11735617993616,0.8167643913338185,0.055145875490971,0.0410318988632055,0.0506662495862884,0.1976713514029246,0.0418443019759111,0.0911320684217621,0,0.0182642064086698,0.1410152068797698,0.0140930528744986,0.3105989892688341,0.2271037999071322,0.0289874560270575,0,0.1147745591269376,0.0157012169409513,0.0808531149363717,0,0.1252018352916998,0.1617092207007472,0,0,0.0234974723489283,0,0.0070463223298818,0,0.037574235424637,0.0903221238009478,0.0138241707828066,0.04715,0.3681781939366126,0.0557666067374899,0.0860016368815694,0.0347946125873712,0.0125231707145707,0.0442032427746853,0.3969037066361299,0.1035580748372648,0.1505404540512813,0,0.1581105659785904,0.0760342267737693,0.0811281211102077,0,0.0105616231717435,0,0.0662927119637779,0.2215440844264299,0.0265789441259951,0.2106711545484705,0.0393484644980754,0.0524028569059285,0,0.0969229271202627,0.03631,0.00881,0.0316932945693145,0,0,0.0486407617725531,0.0110338595141378,0.0318570707832293,0.05842571194368,0.1855437852094717,0.0380189673104197,0,0.0018956492479465,0,0.0341957443493595,0.0084057807373038,0,0.0605048962960661,0.1281929701335259,0,0.0961794961370062,0.1433526024982665,0.0308140783674289,0.0049478446587939,0,0,0.0472737663981635,0.0266957766509251,0.0205367181281444,0.1243567235322598,0.0753613049045606,0.0612709718851878,0.0616576469813744,0.1296685959479432,0.0643511170239396,0.0013891299325589,0,0.1349708630202228,0.106524387709702,0.0393204210914315,0.1229710214296512
k__Bacteria|p__Firmicutes|c__CFGB9119|o__OFGB9119|f__FGB9119|g__GGB4653|s__GGB4653_SGB6440|t__SGB6440,0,0,0,0,0,0,0,0,0.028619049185851,0,0,0,0,0,0,0,0.0912601669121481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018008733610152,0.0491416883414115,0,0,0,0,0,0,0,0.0502120354243898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB73185|o__OFGB73185|f__FGB73185|g__GGB9785|s__GGB9785_SGB15408|t__SGB15408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237909512435158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079613845156131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085409966230956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1878116471346742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678547611688257,0,0,0,0.094285584821521,0,0,0.0196102265277672,0,0,0.0034412663822031,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__GGB4456|s__GGB4456_SGB6141|t__SGB6141,0,0,0,0,0,0,0,0,0.0023960134202107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017503880834166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.143557938655e-4,0,0,0,0,0,0,0,0.0095107267659318,0,0,0,0,0,0,0,0,0.0019968863952752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005186267507174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037724363143215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__GGB2974|s__GGB2974_SGB3956|t__SGB3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100752661407014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB31503|o__OFGB31503|f__FGB31503|g__GGB78736|s__GGB78736_SGB106530|t__SGB106530,0,0,0,0,0,0,0,0,0,0.0124379172953796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115640359395857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus|t__SGB4540,0.0076211750803641,0,0.0086501421046879,0.00321220412255,0,0.0029334752445904,0.0887148446444132,0.0015206257543464,0.1106070787759527,0.0322990175962313,0,0,0.0164003232320849,0.0302004127186141,0.1395707496888338,0.0736155435378083,0.0325620168925134,0,0.0118436441312546,0.0195132376278783,0.0366754344264702,0.0725569627722447,0,0.0978993240930089,0,0.13624,0.061386990577432105,0.1300545586803387,0.0650975888840768,0.0062221745042918,0.0675390685648287,0.0032286100093704,0.0021064429809322,0.0023698475450596,0.0363705876322594,0.0170456850001987,0,0,0,0.025010136964054,0.048064163178482805,0.0627988195024051,0,0,0,0.0262124091372956,0.0022875086299893,0,0,0,0.1143024400079844,0.0051859066897935,0.0010295752348517,0,0.4252823233583743,0,0.0941578344006243,0,0.0229550165238533,0.1540396447135075,0.0063710160234674,0.01364,0,0.0226554848370368,0.0935749449746233,0.0296692969748099,0.029517806753564503,0.0510844529434221,0.0363611045263698,0.0455277023624342,0.0016241060088144001,0.0364804588933662,0,0,0.0131950871344282,0,0.0343954100917429,0.0482068551634374,0.0615745913507912,0,8.032234702463e-4,0.0774681611305023,0.1017904915978837,0.1013950166350487,0,0.0117166206095172,0.0246900519465785,0,0,0,0.0652675566733273,0,0.0104153316573905,0,0,0,0.0375890863076981,0.0492213902897585,0.2683776049483976,0.0738440705685486,0.0043960339314238,0,0.01159,0.111580961119449,0.0814871905040653,0.0321875769970601,0.1043268907693358,0,0.0051390380016478,0.1660495696956964,0.0083410251383794,0,0.0131158023531354,0.0567302808503761,0.0021779715633846,0.0128615607311997,0.0349530278315764,0.08900543665338079,0.0893005555680052,0.0646862349824452,0.0119634159014671,0,0,0.0327119092982419,0.0195805851221781,6.476509848362e-4,0,0.01118,0,3.318200053946e-4,0.0093086551335733,0.022175398682418,0,0,3.39460590313e-4,0.0150041572332131,0.0035488015706041,0.002692509001541,0.0122726454566143,0.0101761469578823,0.0372639305406229,0.1390680284369037,0.0037128672763427,0.3073847252813963,0,0.0089450333658349,0,0.087389670888927,0.0169727604518939,0.1081975595263233,0.0041183243511066,0.1755084460217081,0.0058800687251155,0.0239539743880307,0.0110069916613692,0,0.0119020676125542,0.0352141633400766,0.006669483092993,0.0480917249398024,0.0189269651021174,0.0324996153704322,0.0228813288891315,0.045002967365578,0.0164106435717514,0.027814189738203,0.016373577073746,0.0651824957581735
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola|t__SGB10114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3594761798122319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088964696132695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidota|c__CFGB653|o__OFGB653|f__FGB653|g__GGB1615|s__GGB1615_SGB2212|t__SGB2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1239640913969238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245077548710175,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9102|s__GGB9102_SGB14034|t__SGB14034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1813638287781862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.486104897678e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623478848539134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124404152489289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010989754330464,0,0,0,0,0,0
